URL	Start Time	End Time	RTT (ms)	Status Code	Content Size (bytes)	Throughput (bytes/ms)
https://10.10.200.1/index38.html	2024-09-11 21:05:28.318519	2024-09-11 21:05:38.330250	10011.731	200	0	0.0
https://10.10.200.1/index2.html	2024-09-11 21:05:28.428094	2024-09-11 21:05:38.438269	10010.175000000001	200	0	0.0
https://10.10.200.1/index2.html	2024-09-11 21:05:28.536933	2024-09-11 21:05:38.547595	10010.662	200	0	0.0
https://10.10.200.1/index30.html	2024-09-11 21:05:28.645046	2024-09-11 21:05:38.655473	10010.427	200	0	0.0
https://10.10.200.1/index71.html	2024-09-11 21:05:28.753244	2024-09-11 21:05:38.764035	10010.791	200	0	0.0
https://10.10.200.1/index1.html	2024-09-11 21:05:28.861709	2024-09-11 21:05:38.872958	10011.249	200	0	0.0
https://10.10.200.1/index1.html	2024-09-11 21:05:28.968938	2024-09-11 21:05:38.982218	10013.28	200	0	0.0
https://10.10.200.1/index25.html	2024-09-11 21:05:29.077282	2024-09-11 21:05:39.090791	10013.509	200	0	0.0
https://10.10.200.1/index19.html	2024-09-11 21:05:29.186314	2024-09-11 21:05:39.199434	10013.12	200	0	0.0
https://10.10.200.1/index5.html	2024-09-11 21:05:29.294220	2024-09-11 21:05:39.308271	10014.051	200	0	0.0
https://10.10.200.1/index4.html	2024-09-11 21:05:29.402042	2024-09-11 21:05:39.417158	10015.116	200	0	0.0
https://10.10.200.1/index3.html	2024-09-11 21:05:29.509907	2024-09-11 21:05:39.525843	10015.936	200	0	0.0
https://10.10.200.1/index2.html	2024-09-11 21:05:29.617835	2024-09-11 21:05:39.619949	10002.114000000001	200	0	0.0
https://10.10.200.1/index4.html	2024-09-11 21:05:29.725484	2024-09-11 21:05:39.727549	10002.065	200	0	0.0
https://10.10.200.1/index6.html	2024-09-11 21:05:29.835240	2024-09-11 21:05:39.851977	10016.737	200	0	0.0
https://10.10.200.1/index2.html	2024-09-11 21:05:29.944436	2024-09-11 21:05:39.960126	10015.689999999999	200	0	0.0
https://10.10.200.1/index5.html	2024-09-11 21:05:30.051540	2024-09-11 21:05:40.053936	10002.395999999999	200	0	0.0
https://10.10.200.1/index3.html	2024-09-11 21:05:30.159470	2024-09-11 21:05:40.161862	10002.392	200	0	0.0
https://10.10.200.1/index2.html	2024-09-11 21:05:30.268593	2024-09-11 21:05:40.271485	10002.892	200	0	0.0
https://10.10.200.1/index1.html	2024-09-11 21:05:30.376193	2024-09-11 21:05:40.380951	10004.758	200	0	0.0
https://10.10.200.1/index1.html	2024-09-11 21:05:30.484179	2024-09-11 21:05:40.488851	10004.671999999999	200	0	0.0
https://10.10.200.1/index1.html	2024-09-11 21:05:30.591067	2024-09-11 21:05:40.597568	10006.501	200	0	0.0
https://10.10.200.1/index5.html	2024-09-11 21:05:30.701288	2024-09-11 21:05:40.705953	10004.664999999999	200	0	0.0
https://10.10.200.1/index24.html	2024-09-11 21:05:30.808600	2024-09-11 21:05:40.814326	10005.725999999999	200	0	0.0
https://10.10.200.1/index2.html	2024-09-11 21:05:30.919386	2024-09-11 21:05:40.921768	10002.382000000001	200	0	0.0
https://10.10.200.1/index17.html	2024-09-11 21:05:31.029227	2024-09-11 21:05:41.046149	10016.921999999999	200	0	0.0
https://10.10.200.1/index38.html	2024-09-11 21:05:31.136346	2024-09-11 21:05:41.138687	10002.341	200	0	0.0
https://10.10.200.1/index1.html	2024-09-11 21:05:31.244959	2024-09-11 21:05:41.246401	10001.442000000001	200	0	0.0
https://10.10.200.1/index1.html	2024-09-11 21:05:31.354263	2024-09-11 21:05:41.356248	10001.984999999999	200	0	0.0
https://10.10.200.1/index3.html	2024-09-11 21:05:31.463881	2024-09-11 21:05:41.465081	10001.2	200	0	0.0
https://10.10.200.1/index5.html	2024-09-11 21:05:31.571070	2024-09-11 21:05:41.574351	10003.280999999999	200	0	0.0
https://10.10.200.1/index1.html	2024-09-11 21:05:31.678184	2024-09-11 21:05:41.683383	10005.198999999999	200	0	0.0
https://10.10.200.1/index4.html	2024-09-11 21:05:31.786578	2024-09-11 21:05:41.791902	10005.324	200	0	0.0
https://10.10.200.1/index6.html	2024-09-11 21:05:31.893842	2024-09-11 21:05:41.901300	10007.458	200	0	0.0
https://10.10.200.1/index12.html	2024-09-11 21:05:32.000347	2024-09-11 21:05:42.010257	10009.91	200	0	0.0
https://10.10.200.1/index4.html	2024-09-11 21:05:32.107820	2024-09-11 21:05:42.118326	10010.506	200	0	0.0
https://10.10.200.1/index1.html	2024-09-11 21:05:32.216675	2024-09-11 21:05:42.229008	10012.333	200	0	0.0
https://10.10.200.1/index17.html	2024-09-11 21:05:32.323781	2024-09-11 21:05:42.338433	10014.652	200	0	0.0
https://10.10.200.1/index1.html	2024-09-11 21:05:32.432241	2024-09-11 21:05:42.446047	10013.806	200	0	0.0
https://10.10.200.1/index3.html	2024-09-11 21:05:32.538607	2024-09-11 21:05:42.555664	10017.056999999999	200	0	0.0
https://10.10.200.1/index1.html	2024-09-11 21:05:32.647159	2024-09-11 21:05:42.649007	10001.848	200	0	0.0
https://10.10.200.1/index3.html	2024-09-11 21:05:32.754809	2024-09-11 21:05:42.758349	10003.539999999999	200	0	0.0
https://10.10.200.1/index2.html	2024-09-11 21:05:32.860585	2024-09-11 21:05:42.865898	10005.313	200	0	0.0
https://10.10.200.1/index1.html	2024-09-11 21:05:32.965913	2024-09-11 21:05:42.973054	10007.141000000001	200	0	0.0
https://10.10.200.1/index5.html	2024-09-11 21:05:33.073193	2024-09-11 21:05:43.078872	10005.679	200	0	0.0
https://10.10.200.1/index23.html	2024-09-11 21:05:33.179667	2024-09-11 21:05:43.188101	10008.434	200	0	0.0
https://10.10.200.1/index22.html	2024-09-11 21:05:33.287198	2024-09-11 21:05:43.298823	10011.625	200	0	0.0
https://10.10.200.1/index1.html	2024-09-11 21:05:33.397350	2024-09-11 21:05:43.408589	10011.239	200	0	0.0
https://10.10.200.1/index1.html	2024-09-11 21:05:33.505240	2024-09-11 21:05:43.516849	10011.609	200	0	0.0
https://10.10.200.1/index1.html	2024-09-11 21:05:33.614492	2024-09-11 21:05:43.624140	10009.648000000001	200	0	0.0
https://10.10.200.1/index1.html	2024-09-11 21:05:33.721206	2024-09-11 21:05:43.733854	10012.648000000001	200	0	0.0
https://10.10.200.1/index4.html	2024-09-11 21:05:33.830358	2024-09-11 21:05:43.843239	10012.881	200	0	0.0
https://10.10.200.1/index3.html	2024-09-11 21:05:33.937974	2024-09-11 21:05:43.952817	10014.843	200	0	0.0
https://10.10.200.1/index5.html	2024-09-11 21:05:34.045618	2024-09-11 21:05:44.060131	10014.513	200	0	0.0
https://10.10.200.1/index5.html	2024-09-11 21:05:34.152678	2024-09-11 21:05:44.154776	10002.098	200	0	0.0
Total			1000989.6790000001			0.0
Average			10009.89679			0.0
